,date,state,fips,cases,deaths
40957,2022-03-14,Illinois,17,3053590,37345
41013,2022-03-15,Illinois,17,3055131,37392
41069,2022-03-16,Illinois,17,3056169,37419
41125,2022-03-17,Illinois,17,3057341,37438
41181,2022-03-18,Illinois,17,3058721,37459
41237,2022-03-19,Illinois,17,3058721,37459
41293,2022-03-20,Illinois,17,3058721,37459
41349,2022-03-21,Illinois,17,3061163,37479
41405,2022-03-22,Illinois,17,3062600,37534
41461,2022-03-23,Illinois,17,3063751,37554
41517,2022-03-24,Illinois,17,3065509,37571
41573,2022-03-25,Illinois,17,3066843,37589
41629,2022-03-26,Illinois,17,3066843,37589
41685,2022-03-27,Illinois,17,3066843,37589
41741,2022-03-28,Illinois,17,3069359,37611
41797,2022-03-29,Illinois,17,3070932,37631
41853,2022-03-30,Illinois,17,3072239,37645
41909,2022-03-31,Illinois,17,3073830,37667
41965,2022-04-01,Illinois,17,3075243,37684
42021,2022-04-02,Illinois,17,3075243,37684
42077,2022-04-03,Illinois,17,3075243,37684
42133,2022-04-04,Illinois,17,3078238,37691
42189,2022-04-05,Illinois,17,3080034,37727
42245,2022-04-06,Illinois,17,3082210,37738
42301,2022-04-07,Illinois,17,3083782,37751
42357,2022-04-08,Illinois,17,3086087,37764
42413,2022-04-09,Illinois,17,3086087,37764
42469,2022-04-10,Illinois,17,3086087,37764
42525,2022-04-11,Illinois,17,3090590,37777
42581,2022-04-12,Illinois,17,3092335,37789
42637,2022-04-13,Illinois,17,3094402,37800
42693,2022-04-14,Illinois,17,3097741,37806
42749,2022-04-15,Illinois,17,3100157,37815
42805,2022-04-16,Illinois,17,3100157,37815
42861,2022-04-17,Illinois,17,3100157,37815
42917,2022-04-18,Illinois,17,3105932,37823
19114,2021-02-13,Indiana,18,650842,12149
19169,2021-02-14,Indiana,18,652060,12173
19224,2021-02-15,Indiana,18,652836,12191
19279,2021-02-16,Indiana,18,653713,12231
19334,2021-02-17,Indiana,18,654636,12250
19389,2021-02-18,Indiana,18,655396,12281
19444,2021-02-19,Indiana,18,656433,12325
19499,2021-02-20,Indiana,18,657848,12336
19554,2021-02-21,Indiana,18,658730,12372
19609,2021-02-22,Indiana,18,659547,12407
19664,2021-02-23,Indiana,18,660229,12450
19719,2021-02-24,Indiana,18,661241,12467
19774,2021-02-25,Indiana,18,662332,12494
19829,2021-02-26,Indiana,18,663282,12531
19884,2021-02-27,Indiana,18,664149,12556
19939,2021-02-28,Indiana,18,664880,12573
19994,2021-03-01,Indiana,18,665422,12595
20049,2021-03-02,Indiana,18,665962,12623
20104,2021-03-03,Indiana,18,666731,12633
20159,2021-03-04,Indiana,18,667668,12663
20214,2021-03-05,Indiana,18,668520,12697
20269,2021-03-06,Indiana,18,669754,12726
20324,2021-03-07,Indiana,18,670500,12737
20379,2021-03-08,Indiana,18,670975,12744
20434,2021-03-09,Indiana,18,671570,12762
20489,2021-03-10,Indiana,18,672439,12775
20544,2021-03-11,Indiana,18,673349,12802
20599,2021-03-12,Indiana,18,674293,12824
20654,2021-03-13,Indiana,18,675127,12846
20709,2021-03-14,Indiana,18,675822,12856
20764,2021-03-15,Indiana,18,676235,12864
20819,2021-03-16,Indiana,18,676799,12876
20874,2021-03-17,Indiana,18,677705,12893
20929,2021-03-18,Indiana,18,678669,12907
20984,2021-03-19,Indiana,18,679529,12922
21039,2021-03-20,Indiana,18,680420,12926
21094,2021-03-21,Indiana,18,681188,12946
21149,2021-03-22,Indiana,18,681699,12947
21204,2021-03-23,Indiana,18,682360,12959
21259,2021-03-24,Indiana,18,683330,12975
21314,2021-03-25,Indiana,18,684281,12982
21369,2021-03-26,Indiana,18,685382,13002
21424,2021-03-27,Indiana,18,686360,13011
21479,2021-03-28,Indiana,18,687304,13023
21534,2021-03-29,Indiana,18,688017,13028
21589,2021-03-30,Indiana,18,688740,13038
21644,2021-03-31,Indiana,18,689785,13039
21699,2021-04-01,Indiana,18,691001,13048
21754,2021-04-02,Indiana,18,692207,13069
21809,2021-04-03,Indiana,18,693258,13074
21864,2021-04-04,Indiana,18,694204,13074
21919,2021-04-05,Indiana,18,694918,13075
21974,2021-04-06,Indiana,18,695532,13084
22029,2021-04-07,Indiana,18,696749,13099
22084,2021-04-08,Indiana,18,698132,13114
22139,2021-04-09,Indiana,18,699472,13131
22194,2021-04-10,Indiana,18,700830,13138
22249,2021-04-11,Indiana,18,701988,13148
22304,2021-04-12,Indiana,18,703118,13151
22359,2021-04-13,Indiana,18,704072,13167
22414,2021-04-14,Indiana,18,705268,13187
22469,2021-04-15,Indiana,18,706642,13194
22524,2021-04-16,Indiana,18,707932,13211
22579,2021-04-17,Indiana,18,710409,13216
22634,2021-04-18,Indiana,18,711366,13224
22689,2021-04-19,Indiana,18,712076,13226
22744,2021-04-20,Indiana,18,712755,13234
22799,2021-04-21,Indiana,18,713907,13248
22854,2021-04-22,Indiana,18,715087,13252
22909,2021-04-23,Indiana,18,716160,13256
22964,2021-04-24,Indiana,18,717263,13271
23019,2021-04-25,Indiana,18,718090,13274
23074,2021-04-26,Indiana,18,718771,13280
23129,2021-04-27,Indiana,18,719613,13293
23184,2021-04-28,Indiana,18,720874,13312
23239,2021-04-29,Indiana,18,722258,13324
23294,2021-04-30,Indiana,18,723741,13332
23349,2021-05-01,Indiana,18,724895,13338
23404,2021-05-02,Indiana,18,725964,13349
23459,2021-05-03,Indiana,18,726760,13350
23514,2021-05-04,Indiana,18,727536,13363
23569,2021-05-05,Indiana,18,728677,13373
23624,2021-05-06,Indiana,18,729923,13379
23679,2021-05-07,Indiana,18,731086,13397
23734,2021-05-08,Indiana,18,732135,13405
23789,2021-05-09,Indiana,18,733040,13418
23844,2021-05-10,Indiana,18,733631,13419
23899,2021-05-11,Indiana,18,734296,13434
23954,2021-05-12,Indiana,18,735139,13445
24009,2021-05-13,Indiana,18,736022,13450
24064,2021-05-14,Indiana,18,736920,13466
24119,2021-05-15,Indiana,18,738064,13471
24174,2021-05-16,Indiana,18,738790,13480
24229,2021-05-17,Indiana,18,739327,13486
24284,2021-05-18,Indiana,18,739811,13507
24339,2021-05-19,Indiana,18,740613,13518
24394,2021-05-20,Indiana,18,741506,13525
24449,2021-05-21,Indiana,18,742295,13547
24504,2021-05-22,Indiana,18,742961,13553
24559,2021-05-23,Indiana,18,743524,13553
24614,2021-05-24,Indiana,18,743899,13554
24669,2021-05-25,Indiana,18,744389,13566
24724,2021-05-26,Indiana,18,745032,13571
24779,2021-05-27,Indiana,18,745688,13583
24834,2021-05-28,Indiana,18,746246,13596
24889,2021-05-29,Indiana,18,746674,13615
24944,2021-05-30,Indiana,18,747032,13620
24999,2021-05-31,Indiana,18,747032,13620
25054,2021-06-01,Indiana,18,747549,13628
25109,2021-06-02,Indiana,18,747810,13637
25164,2021-06-03,Indiana,18,749027,13657
25219,2021-06-04,Indiana,18,749471,13661
25274,2021-06-05,Indiana,18,749890,13685
25329,2021-06-06,Indiana,18,749890,13685
25384,2021-06-07,Indiana,18,750418,13687
25439,2021-06-08,Indiana,18,750782,13696
25494,2021-06-09,Indiana,18,751136,13708
25549,2021-06-10,Indiana,18,751596,13710
25604,2021-06-11,Indiana,18,751991,13714
25659,2021-06-12,Indiana,18,752437,13745
25714,2021-06-13,Indiana,18,752437,13745
25769,2021-06-14,Indiana,18,752871,13746
25824,2021-06-15,Indiana,18,753174,13752
25879,2021-06-16,Indiana,18,753511,13763
25934,2021-06-17,Indiana,18,753773,13764
25989,2021-06-18,Indiana,18,754043,13766
26044,2021-06-19,Indiana,18,754583,13795
26099,2021-06-20,Indiana,18,754583,13795
26154,2021-06-21,Indiana,18,754867,13799
26209,2021-06-22,Indiana,18,755172,13811
26264,2021-06-23,Indiana,18,755454,13816
26319,2021-06-24,Indiana,18,755741,13819
26374,2021-06-25,Indiana,18,756046,13822
26429,2021-06-26,Indiana,18,756046,13822
26484,2021-06-27,Indiana,18,756046,13822
26539,2021-06-28,Indiana,18,756608,13836
26594,2021-06-29,Indiana,18,756877,13844
26649,2021-06-30,Indiana,18,757279,13850
26704,2021-07-01,Indiana,18,757671,13855
26759,2021-07-02,Indiana,18,758078,13863
26814,2021-07-03,Indiana,18,758078,13863
26869,2021-07-04,Indiana,18,758078,13863
26924,2021-07-05,Indiana,18,758078,13863
26979,2021-07-06,Indiana,18,759056,13884
27034,2021-07-07,Indiana,18,759428,13892
27089,2021-07-08,Indiana,18,759985,13909
27144,2021-07-09,Indiana,18,760422,13914
27199,2021-07-10,Indiana,18,760422,13914
27254,2021-07-11,Indiana,18,760422,13914
27309,2021-07-12,Indiana,18,761263,13923
27364,2021-07-13,Indiana,18,761838,13933
27419,2021-07-14,Indiana,18,762419,13938
27474,2021-07-15,Indiana,18,762976,13939
27529,2021-07-16,Indiana,18,763522,13940
27584,2021-07-17,Indiana,18,763522,13940
27639,2021-07-18,Indiana,18,763522,13940
27694,2021-07-19,Indiana,18,764833,13952
27749,2021-07-20,Indiana,18,765490,13958
27804,2021-07-21,Indiana,18,766200,13964
27859,2021-07-22,Indiana,18,767052,13963
27914,2021-07-23,Indiana,18,767812,13965
27969,2021-07-24,Indiana,18,767812,13965
28024,2021-07-25,Indiana,18,767812,13965
28079,2021-07-26,Indiana,18,769712,13965
28134,2021-07-27,Indiana,18,770770,13980
28189,2021-07-28,Indiana,18,771986,13993
28244,2021-07-29,Indiana,18,773236,13999
28299,2021-07-30,Indiana,18,774662,14005
28354,2021-07-31,Indiana,18,774662,14005
28409,2021-08-01,Indiana,18,774662,14005
28464,2021-08-02,Indiana,18,777459,14012
28519,2021-08-03,Indiana,18,779048,14025
28574,2021-08-04,Indiana,18,780778,14039
28629,2021-08-05,Indiana,18,782677,14045
28684,2021-08-06,Indiana,18,784685,14054
28739,2021-08-07,Indiana,18,784685,14054
28794,2021-08-08,Indiana,18,784685,14054
28849,2021-08-09,Indiana,18,789626,14064
28904,2021-08-10,Indiana,18,791823,14091
28959,2021-08-11,Indiana,18,794289,14110
29014,2021-08-12,Indiana,18,797441,14116
29069,2021-08-13,Indiana,18,800096,14128
29124,2021-08-14,Indiana,18,800096,14128
29179,2021-08-15,Indiana,18,800096,14128
29234,2021-08-16,Indiana,18,806763,14144
29289,2021-08-17,Indiana,18,809458,14173
29344,2021-08-18,Indiana,18,812902,14198
29399,2021-08-19,Indiana,18,816404,14214
29454,2021-08-20,Indiana,18,820507,14228
29509,2021-08-21,Indiana,18,820507,14228
29564,2021-08-22,Indiana,18,820507,14228
29619,2021-08-23,Indiana,18,828906,14263
29674,2021-08-24,Indiana,18,832366,14320
29729,2021-08-25,Indiana,18,837326,14340
29784,2021-08-26,Indiana,18,842230,14352
29839,2021-08-27,Indiana,18,847057,14373
29894,2021-08-28,Indiana,18,847057,14373
29949,2021-08-29,Indiana,18,847057,14373
30004,2021-08-30,Indiana,18,858395,14419
30059,2021-08-31,Indiana,18,861937,14491
30114,2021-09-01,Indiana,18,866672,14520
30169,2021-09-02,Indiana,18,871823,14545
30224,2021-09-03,Indiana,18,876850,14570
30279,2021-09-04,Indiana,18,876850,14570
30334,2021-09-05,Indiana,18,876850,14570
30389,2021-09-06,Indiana,18,876850,14570
30444,2021-09-07,Indiana,18,889827,14623
30499,2021-09-08,Indiana,18,892733,14709
30554,2021-09-09,Indiana,18,897885,14759
30609,2021-09-10,Indiana,18,903219,14783
30664,2021-09-11,Indiana,18,903219,14783
30719,2021-09-12,Indiana,18,903219,14783
30774,2021-09-13,Indiana,18,913389,14848
30829,2021-09-14,Indiana,18,916901,14940
30884,2021-09-15,Indiana,18,921606,15011
30939,2021-09-16,Indiana,18,925698,15046
30994,2021-09-17,Indiana,18,929986,15083
31049,2021-09-18,Indiana,18,929986,15083
31104,2021-09-19,Indiana,18,929986,15083
31159,2021-09-20,Indiana,18,937970,15157
31214,2021-09-21,Indiana,18,940608,15239
31270,2021-09-22,Indiana,18,944512,15315
31326,2021-09-23,Indiana,18,948099,15343
31382,2021-09-24,Indiana,18,951308,15377
31438,2021-09-25,Indiana,18,951308,15377
31494,2021-09-26,Indiana,18,951308,15377
31550,2021-09-27,Indiana,18,957632,15474
31606,2021-09-28,Indiana,18,959942,15561
31662,2021-09-29,Indiana,18,962805,15625
31718,2021-09-30,Indiana,18,966199,15658
31774,2021-10-01,Indiana,18,969375,15686
31830,2021-10-02,Indiana,18,969375,15686
31886,2021-10-03,Indiana,18,969375,15686
31942,2021-10-04,Indiana,18,975465,15773
31998,2021-10-05,Indiana,18,977567,15844
32054,2021-10-06,Indiana,18,980206,15921
32110,2021-10-07,Indiana,18,982409,15953
32166,2021-10-08,Indiana,18,985949,15982
32222,2021-10-09,Indiana,18,985949,15982
32278,2021-10-10,Indiana,18,985949,15982
32334,2021-10-11,Indiana,18,990674,16062
32390,2021-10-12,Indiana,18,992279,16109
32446,2021-10-13,Indiana,18,994974,16140
32502,2021-10-14,Indiana,18,997606,16225
32558,2021-10-15,Indiana,18,999870,16245
32614,2021-10-16,Indiana,18,999870,16245
32670,2021-10-17,Indiana,18,999870,16245
32726,2021-10-18,Indiana,18,1003698,16309
32782,2021-10-19,Indiana,18,1005233,16370
32838,2021-10-20,Indiana,18,1007186,16423
32894,2021-10-21,Indiana,18,1009338,16449
32950,2021-10-22,Indiana,18,1011223,16470
33006,2021-10-23,Indiana,18,1011223,16470
33062,2021-10-24,Indiana,18,1011223,16470
33118,2021-10-25,Indiana,18,1014742,16524
33174,2021-10-26,Indiana,18,1016155,16567
33230,2021-10-27,Indiana,18,1018217,16632
33286,2021-10-28,Indiana,18,1020286,16666
33342,2021-10-29,Indiana,18,1022202,16683
33398,2021-10-30,Indiana,18,1022202,16683
33454,2021-10-31,Indiana,18,1022202,16683
33510,2021-11-01,Indiana,18,1026177,16737
33566,2021-11-02,Indiana,18,1027548,16783
33622,2021-11-03,Indiana,18,1029520,16841
33678,2021-11-04,Indiana,18,1031553,16859
33734,2021-11-05,Indiana,18,1033866,16898
33790,2021-11-06,Indiana,18,1033866,16898
33846,2021-11-07,Indiana,18,1033866,16898
33902,2021-11-08,Indiana,18,1038714,16916
33958,2021-11-09,Indiana,18,1040685,16976
34014,2021-11-10,Indiana,18,1043494,16995
34070,2021-11-11,Indiana,18,1050377,17013
34126,2021-11-12,Indiana,18,1053167,17088
34182,2021-11-13,Indiana,18,1053167,17088
34238,2021-11-14,Indiana,18,1053167,17088
34294,2021-11-15,Indiana,18,1059162,17105
34350,2021-11-16,Indiana,18,1061970,17147
34406,2021-11-17,Indiana,18,1065388,17191
34462,2021-11-18,Indiana,18,1069313,17220
34518,2021-11-19,Indiana,18,1073046,17247
34574,2021-11-20,Indiana,18,1073046,17247
34630,2021-11-21,Indiana,18,1073046,17247
34686,2021-11-22,Indiana,18,1080972,17316
34742,2021-11-23,Indiana,18,1084111,17369
34798,2021-11-24,Indiana,18,1088095,17386
34854,2021-11-25,Indiana,18,1088095,17386
34910,2021-11-26,Indiana,18,1088095,17386
34966,2021-11-27,Indiana,18,1088095,17386
35022,2021-11-28,Indiana,18,1088095,17386
35078,2021-11-29,Indiana,18,1100744,17438
35134,2021-11-30,Indiana,18,1104804,17557
35190,2021-12-01,Indiana,18,1110812,17621
35246,2021-12-02,Indiana,18,1116362,17652
35302,2021-12-03,Indiana,18,1121965,17712
35358,2021-12-04,Indiana,18,1121965,17712
35414,2021-12-05,Indiana,18,1121965,17712
35470,2021-12-06,Indiana,18,1134355,17736
35526,2021-12-07,Indiana,18,1138535,17829
35582,2021-12-08,Indiana,18,1143787,17909
35638,2021-12-09,Indiana,18,1149275,17954
35694,2021-12-10,Indiana,18,1154552,18014
35750,2021-12-11,Indiana,18,1154552,18014
35806,2021-12-12,Indiana,18,1154552,18014
35862,2021-12-13,Indiana,18,1165936,18084
35918,2021-12-14,Indiana,18,1169937,18176
35974,2021-12-15,Indiana,18,1174614,18272
36030,2021-12-16,Indiana,18,1180081,18332
36086,2021-12-17,Indiana,18,1185226,18385
36142,2021-12-18,Indiana,18,1185226,18385
36198,2021-12-19,Indiana,18,1185226,18385
36254,2021-12-20,Indiana,18,1196127,18489
36310,2021-12-21,Indiana,18,1199840,18608
36366,2021-12-22,Indiana,18,1204621,18696
36422,2021-12-23,Indiana,18,1204621,18696
36478,2021-12-24,Indiana,18,1204621,18696
36534,2021-12-25,Indiana,18,1204621,18696
36590,2021-12-26,Indiana,18,1204621,18696
36646,2021-12-27,Indiana,18,1225001,18760
36702,2021-12-28,Indiana,18,1230711,18930
36758,2021-12-29,Indiana,18,1238628,18989
36814,2021-12-30,Indiana,18,1250565,19037
36870,2021-12-31,Indiana,18,1250565,19037
36926,2022-01-01,Indiana,18,1250565,19037
36982,2022-01-02,Indiana,18,1250565,19037
37038,2022-01-03,Indiana,18,1282001,19084
37094,2022-01-04,Indiana,18,1290307,19256
37150,2022-01-05,Indiana,18,1303201,19296
37206,2022-01-06,Indiana,18,1318412,19448
37262,2022-01-07,Indiana,18,1333147,19614
37318,2022-01-08,Indiana,18,1333147,19614
37374,2022-01-09,Indiana,18,1333147,19614
37430,2022-01-10,Indiana,18,1370535,19796
37486,2022-01-11,Indiana,18,1382348,19908
37542,2022-01-12,Indiana,18,1397361,20035
37598,2022-01-13,Indiana,18,1413825,20123
37654,2022-01-14,Indiana,18,1429683,20226
37710,2022-01-15,Indiana,18,1429683,20226
37766,2022-01-16,Indiana,18,1429683,20226
37822,2022-01-17,Indiana,18,1466269,20308
37878,2022-01-18,Indiana,18,1478101,20385
37934,2022-01-19,Indiana,18,1494314,20500
37990,2022-01-20,Indiana,18,1510684,20637
38046,2022-01-21,Indiana,18,1528366,20751
38102,2022-01-22,Indiana,18,1528366,20751
38158,2022-01-23,Indiana,18,1528366,20751
38214,2022-01-24,Indiana,18,1563959,20796
38270,2022-01-25,Indiana,18,1573690,20928
38326,2022-01-26,Indiana,18,1578651,21056
38382,2022-01-27,Indiana,18,1590856,21165
38438,2022-01-28,Indiana,18,1607951,21301
38494,2022-01-29,Indiana,18,1607951,21301
38550,2022-01-30,Indiana,18,1607951,21301
38606,2022-01-31,Indiana,18,1627324,21356
38662,2022-02-01,Indiana,18,1632993,21487
38718,2022-02-02,Indiana,18,1639907,21598
38774,2022-02-03,Indiana,18,1646533,21666
38830,2022-02-04,Indiana,18,1650853,21712
38886,2022-02-05,Indiana,18,1650853,21712
38942,2022-02-06,Indiana,18,1650853,21712
38998,2022-02-07,Indiana,18,1655907,21812
39054,2022-02-08,Indiana,18,1659054,21911
39110,2022-02-09,Indiana,18,1659054,21911
39166,2022-02-10,Indiana,18,1665497,22028
39222,2022-02-11,Indiana,18,1668288,22136
39278,2022-02-12,Indiana,18,1668288,22136
39334,2022-02-13,Indiana,18,1668288,22136
39390,2022-02-14,Indiana,18,1672351,22186
39446,2022-02-15,Indiana,18,1673820,22251
39502,2022-02-16,Indiana,18,1675250,22377
39558,2022-02-17,Indiana,18,1676718,22426
39614,2022-02-18,Indiana,18,1678232,22529
39670,2022-02-19,Indiana,18,1678232,22529
39726,2022-02-20,Indiana,18,1678232,22529
39782,2022-02-21,Indiana,18,1680769,22575
39838,2022-02-22,Indiana,18,1681685,22629
39894,2022-02-23,Indiana,18,1682604,22693
39950,2022-02-24,Indiana,18,1683570,22736
40006,2022-02-25,Indiana,18,1684310,22800
40062,2022-02-26,Indiana,18,1684310,22800
40118,2022-02-27,Indiana,18,1684310,22800
40174,2022-02-28,Indiana,18,1685676,22843
40230,2022-03-01,Indiana,18,1686214,22880
40286,2022-03-02,Indiana,18,1686660,22928
40342,2022-03-03,Indiana,18,1687170,22963
40398,2022-03-04,Indiana,18,1687733,23002
40454,2022-03-05,Indiana,18,1687733,23002
40510,2022-03-06,Indiana,18,1687733,23002
40566,2022-03-07,Indiana,18,1689177,23017
40622,2022-03-08,Indiana,18,1689533,23038
40678,2022-03-09,Indiana,18,1690000,23115
40734,2022-03-10,Indiana,18,1690382,23126
40790,2022-03-11,Indiana,18,1690675,23164
40846,2022-03-12,Indiana,18,1690675,23164
40902,2022-03-13,Indiana,18,1690675,23164
40958,2022-03-14,Indiana,18,1691277,23178
41014,2022-03-15,Indiana,18,1691600,23193
41070,2022-03-16,Indiana,18,1691929,23229
41126,2022-03-17,Indiana,18,1692255,23250
41182,2022-03-18,Indiana,18,1692784,23290
41238,2022-03-19,Indiana,18,1692784,23290
41294,2022-03-20,Indiana,18,1692784,23290
41350,2022-03-21,Indiana,18,1693159,23300
41406,2022-03-22,Indiana,18,1693377,23309
41462,2022-03-23,Indiana,18,1693683,23334
41518,2022-03-24,Indiana,18,1693938,23340
41574,2022-03-25,Indiana,18,1694163,23356
41630,2022-03-26,Indiana,18,1694163,23356
41686,2022-03-27,Indiana,18,1694163,23356
41742,2022-03-28,Indiana,18,1694598,23360
41798,2022-03-29,Indiana,18,1694848,23373
41854,2022-03-30,Indiana,18,1690823,23373
41910,2022-03-31,Indiana,18,1690823,23373
41966,2022-04-01,Indiana,18,1691470,23429
42022,2022-04-02,Indiana,18,1691470,23429
42078,2022-04-03,Indiana,18,1691470,23429
42134,2022-04-04,Indiana,18,1691874,23433
42190,2022-04-05,Indiana,18,1691874,23433
42246,2022-04-06,Indiana,18,1692248,23460
42302,2022-04-07,Indiana,18,1692248,23460
42358,2022-04-08,Indiana,18,1692704,23479
42414,2022-04-09,Indiana,18,1692704,23484
42470,2022-04-10,Indiana,18,1692704,23484
42526,2022-04-11,Indiana,18,1693087,23486
42582,2022-04-12,Indiana,18,1693087,23493
42638,2022-04-13,Indiana,18,1693567,23502
42694,2022-04-14,Indiana,18,1693565,23509
42750,2022-04-15,Indiana,18,1693565,23509
42806,2022-04-16,Indiana,18,1693565,23509
42862,2022-04-17,Indiana,18,1693565,23509
42918,2022-04-18,Indiana,18,1694955,23509
19115,2021-02-13,Iowa,19,329039,5236
19170,2021-02-14,Iowa,19,329258,5236
19225,2021-02-15,Iowa,19,329726,5237
19280,2021-02-16,Iowa,19,330318,5263
19335,2021-02-17,Iowa,19,330906,5306
19390,2021-02-18,Iowa,19,331502,5321
19445,2021-02-19,Iowa,19,331747,5336
19500,2021-02-20,Iowa,19,332225,5336
19555,2021-02-21,Iowa,19,332640,5336
19610,2021-02-22,Iowa,19,333087,5374
19665,2021-02-23,Iowa,19,333962,5400
19720,2021-02-24,Iowa,19,334665,5415
19775,2021-02-25,Iowa,19,335222,5438
19830,2021-02-26,Iowa,19,335840,5463
19885,2021-02-27,Iowa,19,336270,5470
19940,2021-02-28,Iowa,19,336455,5470
19995,2021-03-01,Iowa,19,336890,5472
20050,2021-03-02,Iowa,19,337496,5498
20105,2021-03-03,Iowa,19,338009,5501
20160,2021-03-04,Iowa,19,338588,5536
20215,2021-03-05,Iowa,19,339121,5549
20270,2021-03-06,Iowa,19,339511,5553
20325,2021-03-07,Iowa,19,339672,5559
20380,2021-03-08,Iowa,19,340128,5560
20435,2021-03-09,Iowa,19,340891,5575
20490,2021-03-10,Iowa,19,341378,5602
20545,2021-03-11,Iowa,19,341837,5622
20600,2021-03-12,Iowa,19,342343,5632
20655,2021-03-13,Iowa,19,342705,5634
20710,2021-03-14,Iowa,19,342886,5642
20765,2021-03-15,Iowa,19,343303,5643
20820,2021-03-16,Iowa,19,343851,5658
20875,2021-03-17,Iowa,19,344268,5668
20930,2021-03-18,Iowa,19,344860,5673
